miRNA name	pos:mut	SOD1_ALS-iPSC-miRNA-MN_1_trim	SOD1_ALS-iPSC-miRNA-MN_2_trim	SOD1_ALS-iPSC-miRNA-MN_1_trim (PM+1MM+2MM)	SOD1_ALS-iPSC-miRNA-MN_2_trim (PM+1MM+2MM)
hsa-miR-30e-3p	21:GT,22:CT	2.0	1.0	14924.0	4764.0
hsa-miR-30e-5p	14:GA	3.0	0.0	138476.0	51370.0
hsa-miR-30e-5p	14:GC	0.0	2.0	138476.0	51370.0
hsa-miR-30e-5p	14:GT	2.0	3.0	138476.0	51370.0
hsa-miR-30e-5p	18:GA	19.0	4.0	138476.0	51370.0
hsa-miR-30e-5p	18:GC	3.0	1.0	138476.0	51370.0
hsa-miR-30e-5p	18:GT	4.0	4.0	138476.0	51370.0
hsa-miR-30e-5p	19:GA	8.0	2.0	138476.0	51370.0
hsa-miR-30e-5p	19:GC	1.0	6.0	138476.0	51370.0
hsa-miR-30e-5p	19:GT	18.0	1.0	138476.0	51370.0
hsa-miR-30e-5p	22:GA	315.0	92.0	138476.0	51370.0
hsa-miR-30e-5p	22:GC	8.0	0.0	138476.0	51370.0
hsa-miR-30e-5p	22:GT	29.0	10.0	138476.0	51370.0
hsa-miR-30e-5p	10:CT,18:GA	1.0	0.0	138476.0	51370.0
hsa-miR-30e-5p	10:CT,22:GA	2.0	3.0	138476.0	51370.0
hsa-miR-30e-5p	10:CT,22:GT	1.0	0.0	138476.0	51370.0
hsa-miR-30e-5p	11:CT,22:GA	1.0	0.0	138476.0	51370.0
hsa-miR-30e-5p	11:CT,22:GT	1.0	0.0	138476.0	51370.0
hsa-miR-30e-5p	18:GA,19:GA	1.0	0.0	138476.0	51370.0
hsa-miR-30e-5p	18:GA,19:GC	1.0	0.0	138476.0	51370.0
hsa-miR-30e-5p	21:AG,22:GA	2.0	0.0	138476.0	51370.0
hsa-miR-30e-5p	21:AG,22:GT	2.0	1.0	138476.0	51370.0
hsa-miR-3116	18:GC,19:GT	0.0	1.0	8.0	11.0
hsa-miR-3117-3p	21:GA	2.0	0.0	1243.0	480.0
hsa-miR-3117-3p	21:GT	3.0	0.0	1243.0	480.0
hsa-miR-3127-5p	23:GA	7.0	5.0	56.0	27.0
hsa-miR-3127-5p	23:GC	1.0	0.0	56.0	27.0
hsa-miR-3127-5p	23:GT	8.0	3.0	56.0	27.0
hsa-miR-3135b	7:AT,8:GC	10.0	20.0	10.0	20.0
hsa-miR-3145-3p	24:GT	1.0	1.0	6.0	2.0
hsa-miR-3155b	17:GC,18:AC	0.0	1.0	0.0	1.0
hsa-miR-3159	16:CG,17:GA	0.0	1.0	20.0	10.0
hsa-miR-3168	11:GA,14:AC	0.0	1.0	59.0	34.0
hsa-miR-3168	11:GT,14:AC	0.0	2.0	59.0	34.0
hsa-miR-3168	14:AC,15:GA	1.0	1.0	59.0	34.0
hsa-miR-3168	14:AC,15:GT	1.0	0.0	59.0	34.0
hsa-miR-3176	19:GA	7.0	1.0	380.0	150.0
hsa-miR-3176	19:GT	2.0	0.0	380.0	150.0
hsa-miR-3180	19:GA	3.0	2.0	26.0	14.0
hsa-miR-3180-5p	24:CT,25:GT	1.0	0.0	1.0	0.0
hsa-miR-3182	10:GA,17:CG	0.0	1.0	4242.0	5409.0
hsa-miR-3182	10:GC,17:CG	4.0	6.0	4242.0	5409.0
hsa-miR-3182	15:GA,17:CG	0.0	1.0	4242.0	5409.0
hsa-miR-3188	23:GA	6.0	1.0	27.0	8.0
hsa-miR-3188	23:GT	12.0	3.0	27.0	8.0
hsa-miR-3188	22:GA,23:GT	0.0	1.0	27.0	8.0
hsa-miR-3188	22:GT,23:GT	6.0	2.0	27.0	8.0
hsa-miR-3195	13:GA,17:TC	1.0	0.0	342.0	212.0
hsa-miR-3198	21:GA	0.0	2.0	0.0	2.0
hsa-miR-3200-3p	18:GC	2.0	1.0	5138.0	1999.0
hsa-miR-3200-3p	22:GA	0.0	1.0	5138.0	1999.0
hsa-miR-3200-3p	22:GC	0.0	1.0	5138.0	1999.0
hsa-miR-320a-3p	9:GA	0.0	1.0	21462.0	9733.0
hsa-miR-320a-3p	9:GC	2.0	0.0	21462.0	9733.0
hsa-miR-320a-3p	10:GA	1.0	1.0	21462.0	9733.0
hsa-miR-320a-3p	10:GC	1.0	2.0	21462.0	9733.0
hsa-miR-320a-3p	10:GT	1.0	0.0	21462.0	9733.0
hsa-miR-320a-3p	13:GT	1.0	0.0	21462.0	9733.0
hsa-miR-320a-3p	15:GC	1.0	0.0	21462.0	9733.0
hsa-miR-320a-3p	15:GT	1.0	0.0	21462.0	9733.0
hsa-miR-320a-3p	18:GC	1.0	0.0	21462.0	9733.0
hsa-miR-320a-3p	18:GT	4.0	0.0	21462.0	9733.0
hsa-miR-320a-3p	10:GA,18:GT	1.0	0.0	21462.0	9733.0
hsa-miR-320c	18:GA	1.0	0.0	98.0	44.0
hsa-miR-320c	16:AG,18:GC	0.0	1.0	98.0	44.0
hsa-miR-320d	18:GA	21.0	12.0	198.0	117.0
hsa-miR-320d	18:GA,19:AT	1.0	0.0	198.0	117.0
hsa-miR-320e	14:GC,16:AG	1.0	0.0	2129.0	975.0
hsa-miR-320e	16:AG,18:GA	26.0	11.0	2129.0	975.0
hsa-miR-320e	16:AG,18:GT	2.0	0.0	2129.0	975.0
hsa-miR-320e	17:GA,18:GA	2.0	0.0	2129.0	975.0
hsa-miR-323a-3p	15:GT	0.0	1.0	445.0	241.0
hsa-miR-324-5p	12:GA	0.0	1.0	2186.0	1442.0
hsa-miR-324-5p	12:GT	1.0	0.0	2186.0	1442.0
hsa-miR-324-5p	22:GA	24.0	21.0	2186.0	1442.0
hsa-miR-324-5p	22:GC	1.0	0.0	2186.0	1442.0
hsa-miR-324-5p	22:GT	9.0	14.0	2186.0	1442.0
hsa-miR-326	20:GA	8.0	2.0	726.0	785.0
hsa-miR-326	20:GC	6.0	4.0	726.0	785.0
hsa-miR-326	20:GT	20.0	22.0	726.0	785.0
hsa-miR-326	19:AT,20:GA	0.0	1.0	726.0	785.0
hsa-miR-326	19:AT,20:GT	0.0	1.0	726.0	785.0
hsa-miR-328-3p	13:GT	0.0	1.0	5954.0	2313.0
hsa-miR-328-3p	21:GA	7.0	2.0	5954.0	2313.0
hsa-miR-328-3p	21:GC	1.0	0.0	5954.0	2313.0
hsa-miR-328-3p	21:GT	37.0	11.0	5954.0	2313.0
hsa-miR-328-3p	20:CT,21:GT	0.0	1.0	5954.0	2313.0
hsa-miR-328-3p	21:GA,22:TA	0.0	1.0	5954.0	2313.0
hsa-miR-328-3p	21:GA,22:TG	5.0	0.0	5954.0	2313.0
hsa-miR-328-3p	21:GT,22:TA	4.0	0.0	5954.0	2313.0
hsa-miR-330-3p	22:GA	2.0	0.0	80.0	42.0
hsa-miR-330-3p	22:GA,23:AT	4.0	2.0	80.0	42.0
hsa-miR-330-3p	22:GT,23:AT	0.0	1.0	80.0	42.0
hsa-miR-330-5p	12:GA	1.0	0.0	1365.0	459.0
hsa-miR-330-5p	21:GA,22:CA	1.0	0.0	1365.0	459.0
hsa-miR-331-3p	9:GT	1.0	0.0	4829.0	2377.0
hsa-miR-331-3p	19:GT	1.0	0.0	4829.0	2377.0
hsa-miR-335-3p	19:GA	1.0	0.0	15172.0	4243.0
hsa-miR-335-5p	15:GA	3.0	2.0	14063.0	3178.0
hsa-miR-335-5p	15:GC	1.0	0.0	14063.0	3178.0
hsa-miR-335-5p	15:GT	2.0	0.0	14063.0	3178.0
hsa-miR-335-5p	22:GT	1.0	0.0	14063.0	3178.0
hsa-miR-335-5p	22:GA,23:TA	1.0	0.0	14063.0	3178.0
hsa-miR-335-5p	22:GT,23:TG	5.0	1.0	14063.0	3178.0
hsa-miR-338-3p	19:GC	1.0	0.0	1260.0	541.0
hsa-miR-338-3p	22:GA	14.0	4.0	1260.0	541.0
hsa-miR-338-3p	22:GT	5.0	3.0	1260.0	541.0
hsa-miR-338-3p	21:TA,22:GA	3.0	1.0	1260.0	541.0
hsa-miR-338-3p	21:TG,22:GT	1.0	0.0	1260.0	541.0
hsa-miR-338-5p	22:GA	4.0	7.0	11.0	9.0
hsa-miR-338-5p	22:GT	4.0	1.0	11.0	9.0
hsa-miR-339-3p	14:GA	2.0	0.0	5695.0	1919.0
hsa-miR-339-3p	18:GT	1.0	0.0	5695.0	1919.0
hsa-miR-339-3p	23:GA	48.0	18.0	5695.0	1919.0
hsa-miR-339-3p	23:GC	4.0	0.0	5695.0	1919.0
hsa-miR-339-3p	23:GT	841.0	260.0	5695.0	1919.0
hsa-miR-339-3p	14:GA,23:GT	1.0	0.0	5695.0	1919.0
hsa-miR-339-3p	14:GC,23:GT	0.0	1.0	5695.0	1919.0
hsa-miR-339-3p	15:AT,23:GT	0.0	1.0	5695.0	1919.0
hsa-miR-339-3p	16:CT,23:GT	2.0	0.0	5695.0	1919.0
hsa-miR-339-3p	19:AG,23:GT	1.0	0.0	5695.0	1919.0
hsa-miR-339-3p	22:CA,23:GT	2.0	0.0	5695.0	1919.0
hsa-miR-339-3p	22:CT,23:GA	3.0	0.0	5695.0	1919.0
hsa-miR-339-3p	22:CT,23:GT	5.0	3.0	5695.0	1919.0
hsa-miR-339-5p	23:GA	8.0	0.0	147.0	89.0
hsa-miR-339-5p	23:GC	0.0	1.0	147.0	89.0
hsa-miR-339-5p	23:GT	81.0	32.0	147.0	89.0
hsa-miR-339-5p	22:CA,23:GA	2.0	0.0	147.0	89.0
hsa-miR-339-5p	22:CA,23:GC	0.0	1.0	147.0	89.0
hsa-miR-340-3p	10:GA	1.0	0.0	14422.0	2906.0
hsa-miR-340-5p	13:GA	7.0	1.0	149083.0	37077.0
hsa-miR-340-5p	13:GC	1.0	1.0	149083.0	37077.0
hsa-miR-340-5p	13:GT	3.0	2.0	149083.0	37077.0
hsa-miR-340-5p	15:GA	2.0	2.0	149083.0	37077.0
hsa-miR-340-5p	15:GC	2.0	0.0	149083.0	37077.0
hsa-miR-340-5p	15:GT	7.0	2.0	149083.0	37077.0
hsa-miR-340-5p	19:GA	6.0	2.0	149083.0	37077.0
hsa-miR-340-5p	19:GC	1.0	1.0	149083.0	37077.0
hsa-miR-340-5p	19:GT	12.0	0.0	149083.0	37077.0
hsa-miR-342-3p	10:GA	2.0	1.0	40633.0	20982.0
hsa-miR-342-3p	10:GT	1.0	1.0	40633.0	20982.0
hsa-miR-342-3p	16:GA	2.0	1.0	40633.0	20982.0
hsa-miR-342-3p	16:GC	1.0	0.0	40633.0	20982.0
hsa-miR-342-3p	16:GT	1.0	0.0	40633.0	20982.0
hsa-miR-342-3p	22:GA	0.0	3.0	40633.0	20982.0
hsa-miR-342-3p	22:GC	2.0	1.0	40633.0	20982.0
hsa-miR-345-5p	12:GC	1.0	0.0	26060.0	6169.0
hsa-miR-345-5p	12:GT	1.0	0.0	26060.0	6169.0
hsa-miR-345-5p	17:GA	1.0	0.0	26060.0	6169.0
hsa-miR-345-5p	17:GT	1.0	0.0	26060.0	6169.0
hsa-miR-345-5p	19:GA	0.0	1.0	26060.0	6169.0
hsa-miR-345-5p	19:GT	1.0	0.0	26060.0	6169.0
hsa-miR-345-5p	17:GA,22:CA	0.0	1.0	26060.0	6169.0
hsa-miR-345-5p	18:GA,22:CA	0.0	1.0	26060.0	6169.0
hsa-miR-345-5p	18:GC,22:CT	1.0	0.0	26060.0	6169.0
hsa-miR-345-5p	19:GC,22:CT	0.0	1.0	26060.0	6169.0
hsa-miR-34a-5p	21:GA	0.0	1.0	1289.0	2664.0
hsa-miR-34a-5p	21:GT	0.0	2.0	1289.0	2664.0
hsa-miR-34a-5p	21:GA,22:TA	1.0	1.0	1289.0	2664.0
hsa-miR-34c-3p	22:GT	0.0	1.0	30.0	25.0
hsa-miR-34c-5p	15:GT	1.0	1.0	874.0	725.0
hsa-miR-34c-5p	22:GT	1.0	0.0	874.0	725.0
hsa-miR-3605-3p	23:GA	7.0	1.0	835.0	136.0
hsa-miR-3605-3p	23:GC	1.0	0.0	835.0	136.0
hsa-miR-3605-3p	23:GT	110.0	18.0	835.0	136.0
hsa-miR-3605-3p	22:AT,23:GA	0.0	1.0	835.0	136.0
hsa-miR-3605-5p	13:GT	1.0	0.0	261.0	117.0
hsa-miR-361-5p	16:GA	2.0	0.0	17616.0	7592.0
hsa-miR-361-5p	16:GC	3.0	0.0	17616.0	7592.0
hsa-miR-361-5p	16:GT	1.0	0.0	17616.0	7592.0
hsa-miR-361-5p	17:GA	0.0	1.0	17616.0	7592.0
hsa-miR-361-5p	17:GC	1.0	0.0	17616.0	7592.0
hsa-miR-361-5p	17:GT	0.0	1.0	17616.0	7592.0
hsa-miR-361-5p	18:GC	2.0	0.0	17616.0	7592.0
hsa-miR-361-5p	18:GT	0.0	1.0	17616.0	7592.0
hsa-miR-361-5p	19:GA	1.0	0.0	17616.0	7592.0
hsa-miR-361-5p	19:GT	1.0	0.0	17616.0	7592.0
hsa-miR-3615	17:GT	1.0	0.0	1598.0	269.0
hsa-miR-362-5p	23:GA,24:TA	2.0	0.0	717.0	143.0
hsa-miR-3620-3p	22:GT	3.0	1.0	111.0	78.0
hsa-miR-363-3p	9:GT	1.0	0.0	13810.0	6954.0
hsa-miR-363-3p	10:GT	1.0	0.0	13810.0	6954.0
hsa-miR-363-3p	20:GA,21:TA	0.0	1.0	13810.0	6954.0
hsa-miR-363-3p	20:GT,22:AT	1.0	0.0	13810.0	6954.0
hsa-miR-3652	1:CG,12:GC	0.0	1.0	1.0	3.0
hsa-miR-3652	2:GA,10:GA	0.0	1.0	1.0	3.0
hsa-miR-365a-5p	23:GT	0.0	1.0	12.0	5.0
hsa-miR-3661	22:GT	3.0	1.0	65.0	25.0
hsa-miR-3679-5p	22:GA	1.0	0.0	42.0	9.0
hsa-miR-3679-5p	22:GA,23:AT	1.0	0.0	42.0	9.0
hsa-miR-3682-3p	21:GT	1.0	0.0	1.0	1.0
hsa-miR-370-3p	21:GA	0.0	1.0	91.0	28.0
hsa-miR-370-3p	21:GA,22:TA	1.0	0.0	91.0	28.0
hsa-miR-374a-5p	15:GA	0.0	1.0	5364.0	1768.0
hsa-miR-374a-5p	20:GT	0.0	1.0	5364.0	1768.0
hsa-miR-374a-5p	22:GA	11.0	4.0	5364.0	1768.0
hsa-miR-374a-5p	22:GT	8.0	1.0	5364.0	1768.0
hsa-miR-374a-5p	21:TC,22:GC	1.0	0.0	5364.0	1768.0
hsa-miR-374b-5p	15:GC	0.0	1.0	6134.0	4940.0
hsa-miR-374b-5p	15:GT	0.0	1.0	6134.0	4940.0
hsa-miR-374b-5p	22:GA	6.0	5.0	6134.0	4940.0
hsa-miR-374b-5p	22:GC	1.0	0.0	6134.0	4940.0
hsa-miR-374b-5p	22:GT	6.0	4.0	6134.0	4940.0
hsa-miR-375-3p	17:GC	0.0	1.0	1110.0	153.0
hsa-miR-375-3p	13:GA,17:GT	1.0	0.0	1110.0	153.0
hsa-miR-378a-3p	10:GT	0.0	2.0	5733.0	2256.0
hsa-miR-378a-3p	11:GT	1.0	0.0	5733.0	2256.0
hsa-miR-381-3p	10:GA	0.0	1.0	1596.0	829.0
hsa-miR-382-5p	22:GA	2.0	1.0	105.0	52.0
hsa-miR-383-5p	17:GA	1.0	0.0	2190.0	1198.0
hsa-miR-3912-3p	19:TC,20:GC	1.0	0.0	178.0	55.0
hsa-miR-3928-3p	21:GT	1.0	0.0	101.0	49.0
hsa-miR-3928-3p	21:GT,22:CT	1.0	1.0	101.0	49.0
hsa-miR-3938	21:GT	0.0	1.0	478.0	314.0
hsa-miR-3938	22:GA	3.0	1.0	478.0	314.0
hsa-miR-3938	22:GC	0.0	2.0	478.0	314.0
hsa-miR-3938	22:GT	3.0	0.0	478.0	314.0
hsa-miR-3943	11:GC	1.0	0.0	284.0	189.0
hsa-miR-3943	23:GA	6.0	1.0	284.0	189.0
hsa-miR-3943	23:GC	0.0	2.0	284.0	189.0
hsa-miR-3943	23:GT	1.0	2.0	284.0	189.0
hsa-miR-3944-3p	23:GA	1.0	0.0	3.0	0.0
hsa-miR-3960	7:GA,12:AC	1.0	0.0	29.0	22.0
hsa-miR-410-3p	15:GA	1.0	0.0	3370.0	1221.0
hsa-miR-410-3p	20:GA	1.0	1.0	3370.0	1221.0
hsa-miR-411-5p	21:GA	1.0	0.0	3675.0	1234.0
hsa-miR-421	18:GA	1.0	1.0	51160.0	14994.0
hsa-miR-421	18:GT	2.0	1.0	51160.0	14994.0
hsa-miR-421	19:GC	0.0	1.0	51160.0	14994.0
hsa-miR-421	20:GA	1.0	0.0	51160.0	14994.0
hsa-miR-421	20:GT	1.0	0.0	51160.0	14994.0
hsa-miR-421	22:GA	2.0	0.0	51160.0	14994.0
hsa-miR-421	22:GC	0.0	1.0	51160.0	14994.0
hsa-miR-421	22:GT	2.0	0.0	51160.0	14994.0
hsa-miR-421	14:AG,22:GA	1.0	0.0	51160.0	14994.0
hsa-miR-421	14:AT,20:GT	0.0	1.0	51160.0	14994.0
hsa-miR-421	18:GT,23:CT	4.0	1.0	51160.0	14994.0
hsa-miR-421	19:GA,23:CT	1.0	1.0	51160.0	14994.0
hsa-miR-421	19:GC,23:CT	1.0	0.0	51160.0	14994.0
hsa-miR-421	19:GT,23:CT	1.0	2.0	51160.0	14994.0
hsa-miR-421	20:GA,23:CT	1.0	0.0	51160.0	14994.0
hsa-miR-421	20:GC,23:CT	2.0	1.0	51160.0	14994.0
hsa-miR-421	22:GA,23:CA	34.0	11.0	51160.0	14994.0
hsa-miR-421	22:GA,23:CG	4.0	3.0	51160.0	14994.0
hsa-miR-421	22:GA,23:CT	33.0	13.0	51160.0	14994.0
hsa-miR-421	22:GT,23:CA	7.0	2.0	51160.0	14994.0
hsa-miR-421	22:GT,23:CG	8.0	8.0	51160.0	14994.0
hsa-miR-421	22:GT,23:CT	46.0	13.0	51160.0	14994.0
hsa-miR-423-3p	11:GA	8.0	0.0	94357.0	26069.0
hsa-miR-423-3p	11:GC	2.0	0.0	94357.0	26069.0
hsa-miR-423-3p	11:GT	1.0	1.0	94357.0	26069.0
hsa-miR-423-3p	13:GA	2.0	0.0	94357.0	26069.0
hsa-miR-423-3p	13:GC	2.0	0.0	94357.0	26069.0
hsa-miR-423-3p	13:GT	1.0	0.0	94357.0	26069.0
hsa-miR-423-3p	14:GA	4.0	4.0	94357.0	26069.0
hsa-miR-423-3p	14:GC	5.0	1.0	94357.0	26069.0
hsa-miR-423-3p	14:GT	1.0	1.0	94357.0	26069.0
hsa-miR-423-3p	22:GA	127.0	33.0	94357.0	26069.0
hsa-miR-423-3p	22:GC	15.0	0.0	94357.0	26069.0
hsa-miR-423-3p	22:GT	209.0	77.0	94357.0	26069.0
hsa-miR-423-3p	11:GA,23:TA	1.0	0.0	94357.0	26069.0
hsa-miR-423-3p	11:GA,23:TG	0.0	1.0	94357.0	26069.0
hsa-miR-423-3p	12:AG,22:GT	1.0	0.0	94357.0	26069.0
hsa-miR-423-3p	13:GA,14:GA	0.0	1.0	94357.0	26069.0
hsa-miR-423-3p	13:GA,23:TA	2.0	0.0	94357.0	26069.0
hsa-miR-423-3p	14:GA,22:GT	1.0	0.0	94357.0	26069.0
hsa-miR-423-3p	14:GC,22:GT	1.0	0.0	94357.0	26069.0
hsa-miR-423-3p	14:GC,23:TA	1.0	0.0	94357.0	26069.0
hsa-miR-423-3p	20:CA,22:GA	3.0	0.0	94357.0	26069.0
hsa-miR-423-3p	20:CA,22:GT	3.0	0.0	94357.0	26069.0
hsa-miR-423-3p	20:CG,22:GA	2.0	0.0	94357.0	26069.0
hsa-miR-423-3p	20:CT,22:GA	3.0	0.0	94357.0	26069.0
hsa-miR-423-3p	21:AT,22:GA	6.0	3.0	94357.0	26069.0
hsa-miR-423-3p	21:AT,22:GC	0.0	1.0	94357.0	26069.0
hsa-miR-423-3p	21:AT,22:GT	17.0	15.0	94357.0	26069.0
hsa-miR-423-3p	22:GA,23:TA	100.0	30.0	94357.0	26069.0
hsa-miR-423-3p	22:GA,23:TC	13.0	1.0	94357.0	26069.0
hsa-miR-423-3p	22:GA,23:TG	49.0	11.0	94357.0	26069.0
hsa-miR-423-3p	22:GC,23:TA	0.0	1.0	94357.0	26069.0
hsa-miR-423-3p	22:GT,23:TA	45.0	14.0	94357.0	26069.0
hsa-miR-423-3p	22:GT,23:TC	7.0	4.0	94357.0	26069.0
hsa-miR-423-3p	22:GT,23:TG	7.0	1.0	94357.0	26069.0
hsa-miR-423-5p	10:GA	1.0	0.0	31263.0	8135.0
hsa-miR-423-5p	10:GC	1.0	0.0	31263.0	8135.0
hsa-miR-423-5p	10:GT	2.0	0.0	31263.0	8135.0
hsa-miR-423-5p	12:GA	1.0	0.0	31263.0	8135.0
hsa-miR-423-5p	14:GA	0.0	1.0	31263.0	8135.0
hsa-miR-423-5p	14:GT	1.0	1.0	31263.0	8135.0
hsa-miR-423-5p	16:GA	1.0	0.0	31263.0	8135.0
hsa-miR-423-5p	16:GT	1.0	0.0	31263.0	8135.0
hsa-miR-423-5p	18:GA	1.0	0.0	31263.0	8135.0
hsa-miR-423-5p	18:GC	1.0	0.0	31263.0	8135.0
hsa-miR-425-5p	9:GA	1.0	0.0	7873.0	3627.0
hsa-miR-425-5p	19:GT	3.0	0.0	7873.0	3627.0
hsa-miR-425-5p	22:GA	0.0	1.0	7873.0	3627.0
hsa-miR-425-5p	22:GC	1.0	0.0	7873.0	3627.0
hsa-miR-425-5p	22:GT,23:AT	1.0	0.0	7873.0	3627.0
hsa-miR-4255	15:GC,16:GC	0.0	1.0	0.0	1.0
hsa-miR-4258	8:AC,11:GA	0.0	1.0	0.0	2.0
hsa-miR-4258	14:TA,17:GC	0.0	1.0	0.0	2.0
hsa-miR-4261	5:AC,11:GC	1.0	0.0	4.0	4.0
hsa-miR-4261	8:AT,10:GA	0.0	4.0	4.0	4.0
hsa-miR-4261	8:AT,11:GC	1.0	0.0	4.0	4.0
hsa-miR-4264	12:GT,17:TG	1.0	0.0	1.0	0.0
hsa-miR-4265	7:GC,14:TA	1.0	0.0	1.0	0.0
hsa-miR-4266	3:AG,14:GA	0.0	1.0	0.0	2.0
hsa-miR-4266	7:GC,12:TC	0.0	1.0	0.0	2.0
hsa-miR-4267	2:CT,5:GT	1.0	0.0	1.0	1.0
hsa-miR-4276	13:TC,14:GC	1.0	0.0	1.0	0.0
hsa-miR-4279	12:GT	25.0	6.0	36.0	13.0
hsa-miR-4279	7:TA,12:GT	0.0	1.0	36.0	13.0
hsa-miR-4279	11:GT,12:GC	1.0	0.0	36.0	13.0
hsa-miR-4279	12:GT,16:CT	3.0	0.0	36.0	13.0
hsa-miR-4283	2:GT,5:GA	1.0	0.0	1.0	0.0
hsa-miR-4284	3:GA	0.0	1.0	7426.0	3471.0
hsa-miR-4286	13:GA,14:TC	1.0	0.0	1419.0	805.0
hsa-miR-4289	8:GA	12.0	4.0	1612.0	587.0
hsa-miR-4289	8:GA,18:CA	1.0	1.0	1612.0	587.0
hsa-miR-4289	8:GA,18:CG	1569.0	571.0	1612.0	587.0
hsa-miR-4289	8:GA,19:AT	23.0	9.0	1612.0	587.0
hsa-miR-4291	8:GA	1.0	0.0	5.0	1.0
hsa-miR-4296	6:GA	1.0	0.0	1.0	1.0
hsa-miR-4296	1:AC,7:GT	0.0	1.0	1.0	1.0
hsa-miR-4297	10:GT,11:TG	1.0	0.0	4.0	2.0
hsa-miR-4303	8:CG,12:GA	0.0	1.0	0.0	1.0
hsa-miR-4306	12:GA,17:AG	1.0	0.0	92.0	33.0
hsa-miR-4317	14:GT	3.0	1.0	312.0	68.0
hsa-miR-4317	14:GT,15:TC	0.0	1.0	312.0	68.0
hsa-miR-4317	14:GT,16:TA	3.0	3.0	312.0	68.0
hsa-miR-4317	14:GT,17:TC	305.0	63.0	312.0	68.0
hsa-miR-4318	7:GC,13:AT	0.0	1.0	1613.0	650.0
hsa-miR-4318	13:AT,15:GA	1.0	0.0	1613.0	650.0
hsa-miR-4318	13:AT,15:GC	1.0	0.0	1613.0	650.0
hsa-miR-432-5p	22:GA	1.0	0.0	165.0	45.0
hsa-miR-432-5p	23:GA	8.0	2.0	165.0	45.0
hsa-miR-432-5p	23:GT	64.0	19.0	165.0	45.0
hsa-miR-432-5p	22:GA,23:GT	1.0	1.0	165.0	45.0
hsa-miR-432-5p	22:GT,23:GT	2.0	0.0	165.0	45.0
hsa-miR-4323	17:GA	3.0	1.0	206.0	137.0
hsa-miR-4323	17:GC	0.0	1.0	206.0	137.0
hsa-miR-4323	17:GT	0.0	1.0	206.0	137.0
hsa-miR-4325	14:AG,17:GA	19.0	4.0	83.0	20.0
hsa-miR-4325	14:AG,17:GC	59.0	13.0	83.0	20.0
hsa-miR-4325	14:AG,17:GT	1.0	0.0	83.0	20.0
hsa-miR-4325	17:GC,18:AT	2.0	1.0	83.0	20.0
hsa-miR-433-3p	19:GT,21:GT	1.0	0.0	85.0	22.0
hsa-miR-433-3p	21:GA,22:TA	0.0	1.0	85.0	22.0
hsa-miR-4430	7:GC	0.0	1.0	10.0	37.0
hsa-miR-4430	4:CT,15:GC	0.0	1.0	10.0	37.0
hsa-miR-4430	7:GA,8:AG	0.0	1.0	10.0	37.0
hsa-miR-4430	7:GC,15:GC	3.0	14.0	10.0	37.0
hsa-miR-4430	7:GC,15:GT	5.0	14.0	10.0	37.0
hsa-miR-4430	7:GT,15:GC	0.0	1.0	10.0	37.0
hsa-miR-4430	7:GT,15:GT	0.0	5.0	10.0	37.0
hsa-miR-4430	10:TG,15:GT	1.0	0.0	10.0	37.0
hsa-miR-4440	22:GA	2.0	4.0	112.0	33.0
hsa-miR-4440	22:GC	1.0	1.0	112.0	33.0
hsa-miR-4440	22:GT	8.0	0.0	112.0	33.0
hsa-miR-4440	21:TA,22:GA	1.0	0.0	112.0	33.0
hsa-miR-4441	5:GA,9:GA	0.0	1.0	1.0	1.0
hsa-miR-4444	15:GC,16:GC	1.0	0.0	1.0	0.0
hsa-miR-4448	6:CG,16:GT	1.0	0.0	66.0	6.0
hsa-miR-4449	10:GA	1.0	0.0	2.0	5.0
hsa-miR-4451	2:GT,9:CA	0.0	1.0	171.0	29.0
hsa-miR-4451	6:GA,17:AC	0.0	1.0	171.0	29.0
hsa-miR-4451	8:GA,9:CG	1.0	0.0	171.0	29.0
hsa-miR-4463	7:GT,16:CA	2.0	0.0	6.0	2.0
hsa-miR-4463	11:TC,15:GC	1.0	0.0	6.0	2.0
hsa-miR-4478	5:CT,15:GA	0.0	1.0	9.0	11.0
hsa-miR-4478	10:CA,12:GA	0.0	1.0	9.0	11.0
hsa-miR-4478	10:CG,15:GA	0.0	1.0	9.0	11.0
hsa-miR-4478	10:CG,15:GC	1.0	1.0	9.0	11.0
hsa-miR-4478	13:AC,14:GA	0.0	1.0	9.0	11.0
hsa-miR-4478	13:AC,14:GC	0.0	1.0	9.0	11.0
hsa-miR-4478	13:AG,15:GC	0.0	2.0	9.0	11.0
hsa-miR-4479	22:GA	1.0	0.0	4.0	0.0
hsa-miR-4481	7:GA,17:TG	0.0	1.0	1.0	1.0
hsa-miR-4485-5p	13:GA,14:TC	0.0	1.0	100.0	139.0
hsa-miR-4488	10:GA	1.0	0.0	397.0	730.0
hsa-miR-4492	8:GC,9:GA	1.0	2.0	110.0	148.0
hsa-miR-4492	8:GC,17:CG	1.0	0.0	110.0	148.0
hsa-miR-4497	2:TC,11:GC	1.0	0.0	335.0	560.0
hsa-miR-4497	9:CG,11:GC	1.0	0.0	335.0	560.0
hsa-miR-4499	4:AC,15:GT	0.0	1.0	0.0	1.0
hsa-miR-4508	17:GA	1.0	0.0	19.0	29.0
hsa-miR-4508	17:GT	1.0	0.0	19.0	29.0
hsa-miR-4508	6:GC,7:CA	0.0	1.0	19.0	29.0
