miRNA name	pos:mut	trimmed_SOD1_ALS-iPSC_derived-miRNA-MN_1	trimmed_SOD1_ALS-iPSC_derived-miRNA-MN_2	trimmed_control-iPSC_derived-miRNA-MN_1	trimmed_TDP43_ALS-iPSC_derived-miRNA-MN_1	trimmed_TDP43_ALS-iPSC_derived-miRNA-MN_2	trimmed_control-iPSC_derived-miRNA-MN_2	trimmed_control-iPSC_derived-miRNA-MN_3	trimmed_TDP43_ALS-iPSC_derived-miRNA-MN_3	trimmed_SOD1_ALS-iPSC_derived-miRNA-MN_1 (PM+1MM+2MM)	trimmed_SOD1_ALS-iPSC_derived-miRNA-MN_2 (PM+1MM+2MM)	trimmed_control-iPSC_derived-miRNA-MN_1 (PM+1MM+2MM)	trimmed_TDP43_ALS-iPSC_derived-miRNA-MN_1 (PM+1MM+2MM)	trimmed_TDP43_ALS-iPSC_derived-miRNA-MN_2 (PM+1MM+2MM)	trimmed_control-iPSC_derived-miRNA-MN_2 (PM+1MM+2MM)	trimmed_control-iPSC_derived-miRNA-MN_3 (PM+1MM+2MM)	trimmed_TDP43_ALS-iPSC_derived-miRNA-MN_3 (PM+1MM+2MM)
hsa-let-7d-5p	11:GC	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	6513.0	2303.0	6392.0	1614.0	2097.0	7156.0	2431.0	2443.0
hsa-let-7d-5p	11:GT	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6513.0	2303.0	6392.0	1614.0	2097.0	7156.0	2431.0	2443.0
hsa-let-7d-5p	12:GC	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6513.0	2303.0	6392.0	1614.0	2097.0	7156.0	2431.0	2443.0
hsa-let-7d-5p	12:GT	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	6513.0	2303.0	6392.0	1614.0	2097.0	7156.0	2431.0	2443.0
hsa-let-7d-5p	13:TA	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	6513.0	2303.0	6392.0	1614.0	2097.0	7156.0	2431.0	2443.0
hsa-let-7d-5p	13:TG	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	6513.0	2303.0	6392.0	1614.0	2097.0	7156.0	2431.0	2443.0
hsa-let-7d-5p	14:TA	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	6513.0	2303.0	6392.0	1614.0	2097.0	7156.0	2431.0	2443.0
hsa-let-7d-5p	14:TC	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	6513.0	2303.0	6392.0	1614.0	2097.0	7156.0	2431.0	2443.0
hsa-let-7d-5p	15:GA	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	6513.0	2303.0	6392.0	1614.0	2097.0	7156.0	2431.0	2443.0
hsa-let-7d-5p	15:GT	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	6513.0	2303.0	6392.0	1614.0	2097.0	7156.0	2431.0	2443.0
hsa-let-7d-5p	17:AG	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	6513.0	2303.0	6392.0	1614.0	2097.0	7156.0	2431.0	2443.0
hsa-let-7d-5p	17:AT	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	6513.0	2303.0	6392.0	1614.0	2097.0	7156.0	2431.0	2443.0
hsa-let-7d-5p	18:TA	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	6513.0	2303.0	6392.0	1614.0	2097.0	7156.0	2431.0	2443.0
hsa-let-7d-5p	18:TC	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	6513.0	2303.0	6392.0	1614.0	2097.0	7156.0	2431.0	2443.0
hsa-let-7d-5p	18:TG	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	6513.0	2303.0	6392.0	1614.0	2097.0	7156.0	2431.0	2443.0
hsa-let-7d-5p	19:AG	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	6513.0	2303.0	6392.0	1614.0	2097.0	7156.0	2431.0	2443.0
hsa-let-7d-5p	20:GA	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	6513.0	2303.0	6392.0	1614.0	2097.0	7156.0	2431.0	2443.0
hsa-let-7d-5p	20:GC	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	6513.0	2303.0	6392.0	1614.0	2097.0	7156.0	2431.0	2443.0
hsa-let-7d-5p	20:GT	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	6513.0	2303.0	6392.0	1614.0	2097.0	7156.0	2431.0	2443.0
hsa-let-7d-5p	21:TC	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6513.0	2303.0	6392.0	1614.0	2097.0	7156.0	2431.0	2443.0
hsa-let-7d-5p	22:TA	16.0	15.0	18.0	8.0	6.0	28.0	2.0	1.0	6513.0	2303.0	6392.0	1614.0	2097.0	7156.0	2431.0	2443.0
hsa-let-7d-5p	22:TC	1.0	0.0	1.0	0.0	1.0	2.0	0.0	0.0	6513.0	2303.0	6392.0	1614.0	2097.0	7156.0	2431.0	2443.0
hsa-let-7d-5p	22:TG	2.0	0.0	1.0	1.0	0.0	3.0	0.0	1.0	6513.0	2303.0	6392.0	1614.0	2097.0	7156.0	2431.0	2443.0
hsa-let-7d-5p	15:GT,21:TA	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	6513.0	2303.0	6392.0	1614.0	2097.0	7156.0	2431.0	2443.0
hsa-let-7d-5p	21:TA,22:TA	0.0	0.0	0.0	0.0	1.0	2.0	2.0	0.0	6513.0	2303.0	6392.0	1614.0	2097.0	7156.0	2431.0	2443.0
hsa-let-7d-5p	21:TA,22:TC	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	6513.0	2303.0	6392.0	1614.0	2097.0	7156.0	2431.0	2443.0
hsa-let-7d-5p	21:TA,22:TG	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	6513.0	2303.0	6392.0	1614.0	2097.0	7156.0	2431.0	2443.0
hsa-let-7e-3p	PM	678.0	193.0	226.0	170.0	167.0	251.0	132.0	105.0	684.0	196.0	232.0	171.0	169.0	257.0	135.0	105.0
hsa-let-7e-3p	9:CA	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	684.0	196.0	232.0	171.0	169.0	257.0	135.0	105.0
hsa-let-7e-3p	10:CT	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	684.0	196.0	232.0	171.0	169.0	257.0	135.0	105.0
hsa-let-7e-3p	12:CT	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	684.0	196.0	232.0	171.0	169.0	257.0	135.0	105.0
hsa-let-7e-3p	15:AG	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	684.0	196.0	232.0	171.0	169.0	257.0	135.0	105.0
hsa-let-7e-3p	20:TC	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	684.0	196.0	232.0	171.0	169.0	257.0	135.0	105.0
hsa-let-7e-3p	22:CA	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	684.0	196.0	232.0	171.0	169.0	257.0	135.0	105.0
hsa-let-7e-3p	22:CT	5.0	1.0	4.0	1.0	1.0	6.0	2.0	0.0	684.0	196.0	232.0	171.0	169.0	257.0	135.0	105.0
hsa-let-7e-5p	PM	85311.0	23815.0	51053.0	24642.0	23796.0	58129.0	35081.0	21207.0	87291.0	24307.0	51956.0	24911.0	24093.0	58980.0	35461.0	21392.0
hsa-let-7e-5p	10:AC	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	87291.0	24307.0	51956.0	24911.0	24093.0	58980.0	35461.0	21392.0
hsa-let-7e-5p	10:AG	1.0	0.0	0.0	1.0	2.0	2.0	2.0	0.0	87291.0	24307.0	51956.0	24911.0	24093.0	58980.0	35461.0	21392.0
hsa-let-7e-5p	10:AT	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	87291.0	24307.0	51956.0	24911.0	24093.0	58980.0	35461.0	21392.0
hsa-let-7e-5p	11:GA	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	87291.0	24307.0	51956.0	24911.0	24093.0	58980.0	35461.0	21392.0
hsa-let-7e-5p	11:GC	3.0	2.0	1.0	1.0	0.0	0.0	1.0	0.0	87291.0	24307.0	51956.0	24911.0	24093.0	58980.0	35461.0	21392.0
hsa-let-7e-5p	11:GT	1.0	1.0	3.0	0.0	1.0	0.0	2.0	0.0	87291.0	24307.0	51956.0	24911.0	24093.0	58980.0	35461.0	21392.0
hsa-let-7e-5p	12:GC	0.0	0.0	1.0	3.0	1.0	1.0	4.0	0.0	87291.0	24307.0	51956.0	24911.0	24093.0	58980.0	35461.0	21392.0
hsa-let-7e-5p	12:GT	3.0	0.0	2.0	0.0	1.0	0.0	1.0	0.0	87291.0	24307.0	51956.0	24911.0	24093.0	58980.0	35461.0	21392.0
hsa-let-7e-5p	13:TA	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	87291.0	24307.0	51956.0	24911.0	24093.0	58980.0	35461.0	21392.0
hsa-let-7e-5p	13:TC	3.0	0.0	4.0	0.0	1.0	2.0	0.0	1.0	87291.0	24307.0	51956.0	24911.0	24093.0	58980.0	35461.0	21392.0
hsa-let-7e-5p	13:TG	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	87291.0	24307.0	51956.0	24911.0	24093.0	58980.0	35461.0	21392.0
hsa-let-7e-5p	14:TA	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	87291.0	24307.0	51956.0	24911.0	24093.0	58980.0	35461.0	21392.0
hsa-let-7e-5p	14:TC	6.0	0.0	3.0	0.0	0.0	2.0	2.0	3.0	87291.0	24307.0	51956.0	24911.0	24093.0	58980.0	35461.0	21392.0
hsa-let-7e-5p	14:TG	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	87291.0	24307.0	51956.0	24911.0	24093.0	58980.0	35461.0	21392.0
hsa-let-7e-5p	15:GA	5.0	2.0	2.0	2.0	0.0	5.0	1.0	1.0	87291.0	24307.0	51956.0	24911.0	24093.0	58980.0	35461.0	21392.0
hsa-let-7e-5p	15:GC	5.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	87291.0	24307.0	51956.0	24911.0	24093.0	58980.0	35461.0	21392.0
hsa-let-7e-5p	15:GT	6.0	2.0	1.0	1.0	0.0	0.0	2.0	2.0	87291.0	24307.0	51956.0	24911.0	24093.0	58980.0	35461.0	21392.0
hsa-let-7e-5p	16:TA	2.0	0.0	0.0	1.0	0.0	3.0	3.0	3.0	87291.0	24307.0	51956.0	24911.0	24093.0	58980.0	35461.0	21392.0
hsa-let-7e-5p	16:TC	5.0	0.0	4.0	2.0	1.0	3.0	3.0	1.0	87291.0	24307.0	51956.0	24911.0	24093.0	58980.0	35461.0	21392.0
hsa-let-7e-5p	17:AC	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	87291.0	24307.0	51956.0	24911.0	24093.0	58980.0	35461.0	21392.0
hsa-let-7e-5p	17:AG	9.0	1.0	4.0	2.0	3.0	2.0	3.0	1.0	87291.0	24307.0	51956.0	24911.0	24093.0	58980.0	35461.0	21392.0
hsa-let-7e-5p	17:AT	2.0	0.0	3.0	0.0	1.0	2.0	0.0	1.0	87291.0	24307.0	51956.0	24911.0	24093.0	58980.0	35461.0	21392.0
hsa-let-7e-5p	18:TA	3.0	0.0	2.0	1.0	0.0	5.0	0.0	1.0	87291.0	24307.0	51956.0	24911.0	24093.0	58980.0	35461.0	21392.0
hsa-let-7e-5p	18:TC	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	87291.0	24307.0	51956.0	24911.0	24093.0	58980.0	35461.0	21392.0
hsa-let-7e-5p	18:TG	0.0	0.0	2.0	0.0	1.0	2.0	3.0	0.0	87291.0	24307.0	51956.0	24911.0	24093.0	58980.0	35461.0	21392.0
hsa-let-7e-5p	19:AT	4.0	1.0	2.0	1.0	0.0	1.0	1.0	0.0	87291.0	24307.0	51956.0	24911.0	24093.0	58980.0	35461.0	21392.0
hsa-let-7e-5p	20:GA	0.0	0.0	2.0	1.0	0.0	1.0	0.0	0.0	87291.0	24307.0	51956.0	24911.0	24093.0	58980.0	35461.0	21392.0
hsa-let-7e-5p	20:GC	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	87291.0	24307.0	51956.0	24911.0	24093.0	58980.0	35461.0	21392.0
hsa-let-7e-5p	20:GT	4.0	0.0	6.0	1.0	2.0	3.0	1.0	0.0	87291.0	24307.0	51956.0	24911.0	24093.0	58980.0	35461.0	21392.0
hsa-let-7e-5p	21:TA	21.0	6.0	16.0	5.0	4.0	8.0	2.0	4.0	87291.0	24307.0	51956.0	24911.0	24093.0	58980.0	35461.0	21392.0
hsa-let-7e-5p	21:TC	3.0	1.0	0.0	1.0	1.0	1.0	2.0	1.0	87291.0	24307.0	51956.0	24911.0	24093.0	58980.0	35461.0	21392.0
hsa-let-7e-5p	21:TG	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	87291.0	24307.0	51956.0	24911.0	24093.0	58980.0	35461.0	21392.0
hsa-let-7e-5p	22:TA	1638.0	401.0	737.0	216.0	236.0	720.0	309.0	151.0	87291.0	24307.0	51956.0	24911.0	24093.0	58980.0	35461.0	21392.0
hsa-let-7e-5p	22:TC	7.0	1.0	2.0	1.0	0.0	4.0	2.0	1.0	87291.0	24307.0	51956.0	24911.0	24093.0	58980.0	35461.0	21392.0
hsa-let-7e-5p	22:TG	36.0	15.0	12.0	4.0	12.0	17.0	5.0	3.0	87291.0	24307.0	51956.0	24911.0	24093.0	58980.0	35461.0	21392.0
hsa-let-7e-5p	11:GA,22:TA	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	87291.0	24307.0	51956.0	24911.0	24093.0	58980.0	35461.0	21392.0
hsa-let-7e-5p	14:TC,22:TA	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	87291.0	24307.0	51956.0	24911.0	24093.0	58980.0	35461.0	21392.0
hsa-let-7e-5p	16:TA,22:TA	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	87291.0	24307.0	51956.0	24911.0	24093.0	58980.0	35461.0	21392.0
hsa-let-7e-5p	16:TC,22:TA	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	87291.0	24307.0	51956.0	24911.0	24093.0	58980.0	35461.0	21392.0
hsa-let-7e-5p	19:AT,22:TA	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	87291.0	24307.0	51956.0	24911.0	24093.0	58980.0	35461.0	21392.0
hsa-let-7e-5p	20:GA,21:TA	5.0	3.0	0.0	0.0	1.0	3.0	3.0	1.0	87291.0	24307.0	51956.0	24911.0	24093.0	58980.0	35461.0	21392.0
hsa-let-7e-5p	20:GA,21:TG	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	87291.0	24307.0	51956.0	24911.0	24093.0	58980.0	35461.0	21392.0
hsa-let-7e-5p	20:GA,22:TA	3.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	87291.0	24307.0	51956.0	24911.0	24093.0	58980.0	35461.0	21392.0
hsa-let-7e-5p	20:GC,21:TA	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	87291.0	24307.0	51956.0	24911.0	24093.0	58980.0	35461.0	21392.0
hsa-let-7e-5p	20:GC,21:TG	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	87291.0	24307.0	51956.0	24911.0	24093.0	58980.0	35461.0	21392.0
hsa-let-7e-5p	20:GC,22:TA	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	87291.0	24307.0	51956.0	24911.0	24093.0	58980.0	35461.0	21392.0
hsa-let-7e-5p	20:GT,21:TA	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	87291.0	24307.0	51956.0	24911.0	24093.0	58980.0	35461.0	21392.0
hsa-let-7e-5p	20:GT,22:TA	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	87291.0	24307.0	51956.0	24911.0	24093.0	58980.0	35461.0	21392.0
hsa-let-7e-5p	21:TA,22:TA	178.0	50.0	79.0	19.0	25.0	49.0	25.0	7.0	87291.0	24307.0	51956.0	24911.0	24093.0	58980.0	35461.0	21392.0
hsa-let-7e-5p	21:TA,22:TC	3.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	87291.0	24307.0	51956.0	24911.0	24093.0	58980.0	35461.0	21392.0
hsa-let-7e-5p	21:TA,22:TG	9.0	5.0	3.0	0.0	1.0	8.0	0.0	3.0	87291.0	24307.0	51956.0	24911.0	24093.0	58980.0	35461.0	21392.0
hsa-let-7e-5p	21:TC,22:TA	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	87291.0	24307.0	51956.0	24911.0	24093.0	58980.0	35461.0	21392.0
hsa-let-7e-5p	21:TG,22:TA	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	87291.0	24307.0	51956.0	24911.0	24093.0	58980.0	35461.0	21392.0
hsa-let-7f-1-3p	22:CA	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	15.0	8.0	7.0	5.0	6.0	14.0	2.0	8.0
hsa-let-7f-1-3p	22:CT	15.0	7.0	5.0	5.0	6.0	14.0	2.0	8.0	15.0	8.0	7.0	5.0	6.0	14.0	2.0	8.0
hsa-let-7f-1-3p	15:GT,22:CT	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	15.0	8.0	7.0	5.0	6.0	14.0	2.0	8.0
hsa-let-7f-2-3p	PM	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-let-7f-5p	PM	139595.0	40272.0	94071.0	36683.0	41151.0	114714.0	46507.0	28412.0	139842.0	40344.0	94245.0	36733.0	41233.0	114967.0	46574.0	28460.0
hsa-let-7f-5p	9:TA	1.0	0.0	0.0	1.0	0.0	3.0	2.0	0.0	139842.0	40344.0	94245.0	36733.0	41233.0	114967.0	46574.0	28460.0
hsa-let-7f-5p	9:TC	5.0	2.0	5.0	0.0	1.0	8.0	1.0	3.0	139842.0	40344.0	94245.0	36733.0	41233.0	114967.0	46574.0	28460.0
hsa-let-7f-5p	10:AG	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	139842.0	40344.0	94245.0	36733.0	41233.0	114967.0	46574.0	28460.0
hsa-let-7f-5p	10:AT	0.0	0.0	1.0	2.0	1.0	2.0	1.0	0.0	139842.0	40344.0	94245.0	36733.0	41233.0	114967.0	46574.0	28460.0
hsa-let-7f-5p	11:GA	1.0	0.0	2.0	0.0	0.0	1.0	0.0	1.0	139842.0	40344.0	94245.0	36733.0	41233.0	114967.0	46574.0	28460.0
hsa-let-7f-5p	11:GC	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	139842.0	40344.0	94245.0	36733.0	41233.0	114967.0	46574.0	28460.0
hsa-let-7f-5p	11:GT	8.0	0.0	3.0	1.0	3.0	8.0	0.0	0.0	139842.0	40344.0	94245.0	36733.0	41233.0	114967.0	46574.0	28460.0
hsa-let-7f-5p	13:TA	3.0	1.0	2.0	0.0	1.0	1.0	2.0	2.0	139842.0	40344.0	94245.0	36733.0	41233.0	114967.0	46574.0	28460.0
hsa-let-7f-5p	13:TC	8.0	1.0	3.0	0.0	1.0	4.0	0.0	2.0	139842.0	40344.0	94245.0	36733.0	41233.0	114967.0	46574.0	28460.0
hsa-let-7f-5p	13:TG	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	139842.0	40344.0	94245.0	36733.0	41233.0	114967.0	46574.0	28460.0
hsa-let-7f-5p	14:TA	3.0	0.0	3.0	2.0	0.0	4.0	2.0	1.0	139842.0	40344.0	94245.0	36733.0	41233.0	114967.0	46574.0	28460.0
hsa-let-7f-5p	14:TC	11.0	0.0	6.0	2.0	2.0	9.0	4.0	6.0	139842.0	40344.0	94245.0	36733.0	41233.0	114967.0	46574.0	28460.0
hsa-let-7f-5p	14:TG	0.0	1.0	0.0	0.0	1.0	2.0	0.0	1.0	139842.0	40344.0	94245.0	36733.0	41233.0	114967.0	46574.0	28460.0
hsa-let-7f-5p	15:GA	6.0	2.0	2.0	0.0	2.0	2.0	2.0	2.0	139842.0	40344.0	94245.0	36733.0	41233.0	114967.0	46574.0	28460.0
hsa-let-7f-5p	15:GC	4.0	0.0	4.0	0.0	1.0	3.0	0.0	0.0	139842.0	40344.0	94245.0	36733.0	41233.0	114967.0	46574.0	28460.0
hsa-let-7f-5p	15:GT	7.0	2.0	7.0	1.0	3.0	7.0	3.0	2.0	139842.0	40344.0	94245.0	36733.0	41233.0	114967.0	46574.0	28460.0
hsa-let-7f-5p	16:TC	4.0	1.0	9.0	0.0	1.0	8.0	3.0	2.0	139842.0	40344.0	94245.0	36733.0	41233.0	114967.0	46574.0	28460.0
hsa-let-7f-5p	16:TG	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	139842.0	40344.0	94245.0	36733.0	41233.0	114967.0	46574.0	28460.0
hsa-let-7f-5p	17:AC	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	139842.0	40344.0	94245.0	36733.0	41233.0	114967.0	46574.0	28460.0
hsa-let-7f-5p	17:AG	12.0	3.0	8.0	4.0	6.0	12.0	3.0	2.0	139842.0	40344.0	94245.0	36733.0	41233.0	114967.0	46574.0	28460.0
hsa-let-7f-5p	17:AT	4.0	1.0	2.0	2.0	1.0	4.0	1.0	1.0	139842.0	40344.0	94245.0	36733.0	41233.0	114967.0	46574.0	28460.0
hsa-let-7f-5p	18:TA	3.0	3.0	3.0	1.0	2.0	8.0	4.0	2.0	139842.0	40344.0	94245.0	36733.0	41233.0	114967.0	46574.0	28460.0
hsa-let-7f-5p	18:TG	4.0	2.0	1.0	0.0	2.0	1.0	1.0	1.0	139842.0	40344.0	94245.0	36733.0	41233.0	114967.0	46574.0	28460.0
hsa-let-7f-5p	19:AT	5.0	0.0	1.0	1.0	0.0	2.0	1.0	2.0	139842.0	40344.0	94245.0	36733.0	41233.0	114967.0	46574.0	28460.0
hsa-let-7f-5p	20:GA	3.0	0.0	0.0	0.0	2.0	2.0	0.0	1.0	139842.0	40344.0	94245.0	36733.0	41233.0	114967.0	46574.0	28460.0
hsa-let-7f-5p	20:GC	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	139842.0	40344.0	94245.0	36733.0	41233.0	114967.0	46574.0	28460.0
hsa-let-7f-5p	20:GT	5.0	3.0	8.0	0.0	1.0	3.0	1.0	3.0	139842.0	40344.0	94245.0	36733.0	41233.0	114967.0	46574.0	28460.0
hsa-let-7f-5p	21:TA	6.0	0.0	3.0	4.0	0.0	1.0	0.0	1.0	139842.0	40344.0	94245.0	36733.0	41233.0	114967.0	46574.0	28460.0
hsa-let-7f-5p	21:TC	5.0	1.0	2.0	0.0	1.0	4.0	2.0	0.0	139842.0	40344.0	94245.0	36733.0	41233.0	114967.0	46574.0	28460.0
hsa-let-7f-5p	21:TG	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	139842.0	40344.0	94245.0	36733.0	41233.0	114967.0	46574.0	28460.0
hsa-let-7f-5p	22:TA	109.0	43.0	74.0	25.0	42.0	122.0	25.0	4.0	139842.0	40344.0	94245.0	36733.0	41233.0	114967.0	46574.0	28460.0
hsa-let-7f-5p	22:TC	10.0	3.0	8.0	1.0	2.0	10.0	3.0	4.0	139842.0	40344.0	94245.0	36733.0	41233.0	114967.0	46574.0	28460.0
hsa-let-7f-5p	22:TG	16.0	1.0	9.0	3.0	5.0	17.0	4.0	4.0	139842.0	40344.0	94245.0	36733.0	41233.0	114967.0	46574.0	28460.0
hsa-let-7f-5p	10:AT,21:TA	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	139842.0	40344.0	94245.0	36733.0	41233.0	114967.0	46574.0	28460.0
hsa-let-7f-5p	14:TA,21:TC	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	139842.0	40344.0	94245.0	36733.0	41233.0	114967.0	46574.0	28460.0
hsa-let-7f-5p	14:TA,22:TA	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	139842.0	40344.0	94245.0	36733.0	41233.0	114967.0	46574.0	28460.0
hsa-let-7f-5p	14:TC,22:TC	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	139842.0	40344.0	94245.0	36733.0	41233.0	114967.0	46574.0	28460.0
hsa-let-7g-3p	PM	217.0	118.0	57.0	88.0	143.0	80.0	32.0	20.0	217.0	120.0	57.0	88.0	144.0	81.0	32.0	21.0
hsa-let-7g-3p	21:CA	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	217.0	120.0	57.0	88.0	144.0	81.0	32.0	21.0
hsa-let-7g-3p	21:CT	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	217.0	120.0	57.0	88.0	144.0	81.0	32.0	21.0
hsa-let-7g-5p	PM	85363.0	21509.0	44322.0	30102.0	35120.0	47019.0	21595.0	11125.0	85541.0	21551.0	44413.0	30171.0	35187.0	47119.0	21621.0	11147.0
hsa-let-7g-5p	9:TA	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	85541.0	21551.0	44413.0	30171.0	35187.0	47119.0	21621.0	11147.0
hsa-let-7g-5p	9:TC	3.0	0.0	2.0	1.0	1.0	0.0	0.0	1.0	85541.0	21551.0	44413.0	30171.0	35187.0	47119.0	21621.0	11147.0
hsa-let-7g-5p	10:AG	26.0	7.0	17.0	11.0	10.0	21.0	4.0	2.0	85541.0	21551.0	44413.0	30171.0	35187.0	47119.0	21621.0	11147.0
hsa-let-7g-5p	10:AT	2.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	85541.0	21551.0	44413.0	30171.0	35187.0	47119.0	21621.0	11147.0
hsa-let-7g-5p	11:GA	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	85541.0	21551.0	44413.0	30171.0	35187.0	47119.0	21621.0	11147.0
hsa-let-7g-5p	11:GC	3.0	1.0	0.0	1.0	0.0	0.0	1.0	2.0	85541.0	21551.0	44413.0	30171.0	35187.0	47119.0	21621.0	11147.0
hsa-let-7g-5p	11:GT	4.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	85541.0	21551.0	44413.0	30171.0	35187.0	47119.0	21621.0	11147.0
hsa-let-7g-5p	12:TC	4.0	0.0	2.0	2.0	5.0	1.0	1.0	2.0	85541.0	21551.0	44413.0	30171.0	35187.0	47119.0	21621.0	11147.0
hsa-let-7g-5p	13:TA	1.0	0.0	3.0	0.0	0.0	0.0	2.0	0.0	85541.0	21551.0	44413.0	30171.0	35187.0	47119.0	21621.0	11147.0
hsa-let-7g-5p	13:TC	6.0	1.0	2.0	2.0	0.0	4.0	0.0	2.0	85541.0	21551.0	44413.0	30171.0	35187.0	47119.0	21621.0	11147.0
hsa-let-7g-5p	14:TA	0.0	1.0	3.0	1.0	1.0	2.0	0.0	0.0	85541.0	21551.0	44413.0	30171.0	35187.0	47119.0	21621.0	11147.0
hsa-let-7g-5p	14:TC	7.0	3.0	5.0	3.0	2.0	5.0	1.0	0.0	85541.0	21551.0	44413.0	30171.0	35187.0	47119.0	21621.0	11147.0
hsa-let-7g-5p	14:TG	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	85541.0	21551.0	44413.0	30171.0	35187.0	47119.0	21621.0	11147.0
hsa-let-7g-5p	15:GA	6.0	1.0	3.0	1.0	1.0	2.0	0.0	0.0	85541.0	21551.0	44413.0	30171.0	35187.0	47119.0	21621.0	11147.0
hsa-let-7g-5p	15:GT	5.0	0.0	4.0	0.0	5.0	2.0	1.0	0.0	85541.0	21551.0	44413.0	30171.0	35187.0	47119.0	21621.0	11147.0
